Fecha;temp_prom
2022-10-15;12,39583333333333
2022-10-16;15,55833333333333
2022-10-17;17,52916666666667
2022-10-18;19,04166666666667
2022-10-19;20,36666666666667
2022-10-20;19,63333333333333
2022-10-21;22,63750000000000
2022-10-22;14,55833333333333
2022-10-23;15,50833333333333
2022-10-24;22,08333333333333
2022-10-25;25,02500000000000
2022-10-26;21,47500000000000
2022-10-27;21,51666666666667
2022-10-28;24,88333333333333
2022-10-29;26,72500000000000
2022-10-30;17,09565217391305
2022-10-31;12,84583333333333
2022-11-01;14,77083333333333
2022-11-02;17,61666666666667
2022-11-03;19,98750000000000
2022-11-04;21,62916666666667
2022-11-05;20,67083333333333
2022-11-06;21,61666666666667
2022-11-07;22,62916666666667
2022-11-08;21,85833333333333
2022-11-09;23,08333333333333
2022-11-10;21,12500000000000
2022-11-11;23,82500000000000
2022-11-12;20,21666666666667
2022-11-13;18,34583333333333
2022-11-14;20,47083333333333
2022-11-15;23,95416666666667
2022-11-16;26,59166666666667
2022-11-17;28,67500000000000
2022-11-18;27,79166666666667
2022-11-19;25,53333333333333
2022-11-20;22,94166666666667
2022-11-21;18,57916666666667
2022-11-22;18,54583333333333
2022-11-23;22,74583333333333
2022-11-24;27,30833333333333
2022-11-25;28,74583333333333
2022-11-26;29,55217391304348
2022-11-27;28,86250000000000
2022-11-28;29,16250000000000
2022-11-29;29,05833333333333
2022-11-30;24,19166666666667
2022-12-01;22,50000000000000
2022-12-02;22,99583333333333
2022-12-03;24,74166666666667
2022-12-04;27,54583333333333
2022-12-05;29,70833333333333
2022-12-06;30,73750000000000
2022-12-07;31,88333333333333
2022-12-08;27,99583333333333
2022-12-09;29,60000000000000
2022-12-10;26,09166666666667
2022-12-11;29,66250000000000
2022-12-12;25,33750000000000
2022-12-13;23,24583333333333
2022-12-14;27,05416666666667
2022-12-15;25,95833333333333
2022-12-16;22,59166666666667
2022-12-17;21,74166666666667
2022-12-18;23,72083333333333
2022-12-19;26,11250000000000
2022-12-20;27,30833333333333
2022-12-21;27,44166666666667
2022-12-22;28,22916666666667
2022-12-23;22,71250000000000
